29666960|178171080|3
30870826|349480507|5
30871455|168697816|5
30871835|121595243|5
30874496|309658221|5
30875203|255565860|5
30875209|255565860|5
30875747|244208023|5
30875916|219203188|5
30877415|278988794|5
30877813|404854539|5
30878159|261332760|5
30878162|261332760|5
30878165|261332760|5
30878167|261332760|5
30879267|198037741|5
30879269|198037741|5
30879273|198037741|5
30880130|294327312|5
30880474|13325340|5
30880476|13325340|5
30880479|13325340|5
30880803|167717848|5
30880804|167717848|5
30883136|271596290|5
30883141|271596290|5
30883144|271596290|5
30883217|44790502|5
30883369|56127811|5
30883907|454190342|5
30883911|454190342|5
30886106|167747439|5
30886118|167747439|5
30886185|92938279|5
30886437|139732428|5
30886440|139732428|5
30886754|244207973|5
30886755|244207973|5
30888098|219201178|5
30888425|231972938|5
30888523|43533897|5
30889146|382028425|5
30891566|167756615|5
30891692|260370454|5
30892192|55659311|5
30893427|149573659|5
30893432|149573659|5
30893436|149573659|5
30894576|1450518|5
30894627|140212820|5
30894631|140212820|5
30895629|311128363|5
30895774|436592342|5
30896219|77158150|5
30896222|77158150|5
30896324|349154435|5
30896533|9172417|5
30896790|349523518|5
30896822|397048159|5
30896964|364302118|5
30896969|364302118|5
30898146|141126559|5
30898151|141126559|5
30898226|250195155|5
30899160|219176881|5
30899334|7724421|5
30901930|310308203|5
30901943|310308203|5
30902343|30034081|5
30902348|30034081|5
30903824|311183180|5
30903939|399664959|5
30903960|213067604|5
30904688|78076566|5
30905361|33834253|5
30905363|33834253|5
30905367|33834253|5
30905369|33834253|5
30905374|67719432|5
30906267|150442264|5
30906269|150442264|5
30908605|142148228|5
30908840|24522770|5
30908848|24522770|5
30908980|38699825|5
30909001|300871545|5
30909034|9433212|5
30909639|167673218|5
30909640|167673218|5
30909910|279569707|5
30910269|25078924|5
30910546|401946845|5
30910564|167123437|5
30911002|250196734|5
30911130|32702481|5
30911146|245863693|5
30911148|245863693|5
30911294|219421171|5
30911597|139701741|5
30912174|140209204|5
30912177|140209204|5
30912275|306773020|5
30912361|461713146|5
30912370|461713146|5
30912480|33715938|5
30912580|220042007|5
30912583|220042007|5
30913245|262434790|5
30913382|31303242|5
30913390|31303242|5
30914529|146522930|5
30915913|261105201|5
30917151|260131665|5
30917159|260131665|5
30917872|425158608|5
30918102|404927661|5
30919094|198076334|5
30919097|198076334|5
30919099|198076334|5
30919854|238896417|5
30920656|169532543|5
30920708|200440175|5
30920711|200440175|5
30921017|231973885|5
30921459|300654002|5
30921628|55999432|5
30921693|350443417|5
30923122|248410138|5
30923327|294206429|5
30924637|279569718|5
30924878|141770299|5
30925015|121568625|5
30926059|200297691|5
30926065|200297691|5
30927615|278683641|5
30927796|262465161|5
30927799|262465161|5
30928184|287351976|5
30930943|141685465|5
30930945|141685465|5
30930946|141685465|5
30931199|468887783|5
30938838|372816629|5
30938841|372816629|5
30939547|24433067|5
30940557|177077475|5
30941000|117648603|5
30941002|117648603|5
30941564|345482340|5
30942371|350479101|5
30942399|238917338|5
30942406|238917338|5
30942700|333642126|5
30943564|231809798|5
30945293|77703308|5
30945300|77703308|5
30945722|420962954|5
30946028|306580215|5
30946094|350954272|5
30946100|350954272|5
30946905|55524055|5
30946909|55524055|5
30947011|178352046|5
30947420|445932196|5
30947422|445932196|5
30947473|349642881|5
30947669|178938437|5
30947698|140659978|5
30948347|220430912|5
30948353|220430912|5
30948611|219222201|5
30948615|219222201|5
30948974|349519544|5
30949236|146344020|5
30949239|146344020|5
30949442|13070701|5
30949851|261136000|5
30951418|424992973|5
30951421|424992973|5
30951442|168674931|5
30951448|168674931|5
30952109|627436|5
30952173|43864479|5
30952188|43864479|5
30953361|382517745|5
30953372|382517745|5
30953588|300560295|5
30953653|150443185|5
30954678|396954096|5
30955209|178858648|5
30955552|457172621|5
30955996|294092966|5
30956125|374828411|5
30956293|24586751|5
30956297|24586751|5
30957567|306578324|5
30958612|55404385|5
30958794|44890224|5
30959501|149600376|5
30959821|737546|5
30959993|43843023|5
41417961|29777922|9
41419033|167891342|9
41419205|344175457|9
41419270|363149298|9
41419399|149573659|9
41419535|407661994|9
41419540|151826930|9
41419661|106403786|9
41419693|158450472|9
41420091|382028425|9
41420151|299702740|9
41420950|278988794|9
41421188|442240473|9
41421443|47380518|9
41421513|260504147|9
41421580|101497151|9
41421588|373844472|9
41422367|179295564|9
41422937|167005326|9
41423526|384031569|9
41425115|364302118|9
41425493|355152971|9
41425639|145151809|9
41425729|423524230|9
41425745|362520882|9
41425746|167656297|9
41426274|71298511|9
41426320|141622065|9
41427168|462785373|9
41427343|38586438|9
41428041|260131665|9
41428937|307433122|9
41429126|157788279|9
41429611|381948745|9
41430160|47352608|9
41430378|308457026|9
41432152|220402294|9
41432597|150187916|9
41432696|150101476|9
41433461|391927558|9
41433877|118313102|9
41434211|5703872|9
41434512|349832824|9
41434964|55652785|9
41435669|53178352|9
41435920|141333573|9
41436155|189349514|9
41436288|437241830|9
41436681|393491149|9
41437045|141268467|9
41437084|148544875|9
41437267|140064648|9
41437308|22146154|9
41437360|150429807|9
41437528|294092960|9
41437826|349480507|9
41543261|22079739|9
41543741|30562668|9
41544056|167554898|9
41544405|89787778|9
41544821|309146836|9
41545667|74627376|9
43253640|229771234|22
43255629|230063769|22
43260390|441734144|22
43263057|219859691|22
43264375|316450573|22
43264771|441690583|22
43265661|135085261|22
43266413|4735737|22
43272428|157273321|22
43273369|458481461|22
43273374|148914726|22
43275424|9391285|22
43279458|157018051|22
43281626|233532554|22
43281668|67474119|22
43282285|136995510|22
43283518|198537349|22
43284052|356015357|22
43286573|158579379|22
43286662|165626871|22
43287116|229914020|22
43287218|202299805|22
43287375|282925798|22
43287538|161687311|22
43287683|237277760|22
43287891|219435542|22
43288582|154222671|22
43289863|441641972|22
43290187|328860378|22
43290667|141148940|22
43291481|233720276|22
43291631|230086768|22
43291639|99254945|22
43292415|229585542|22
43292746|353854078|22
43292875|155915231|22
43293255|165721304|22
43295156|284595199|22
43295204|380618779|22
43295270|356896561|22
43295883|353894978|22
43295984|202442974|22
43296461|353989471|22
43296943|166074503|22
43297007|356701798|22
43297480|55753802|22
43297691|202444594|22
43297907|97486585|22
43298085|229687624|22
43298642|288312840|22
44562147|230065962|23
44562308|219738202|23
44562340|175402069|23
44562538|233738458|23
44562601|417118871|23
44562660|92132777|23
44563095|441687696|23
44563143|198280388|23
44563169|422284103|23
44563189|422251657|23
44563970|309809572|23
44563996|233460141|23
44564001|243319567|23
44564023|198408416|23
44564048|282925798|23
44564073|219771660|23
44564076|229913521|23
44564084|441739153|23
44564086|446175401|23
44564099|160585813|23
44564107|229914020|23
44564122|230386284|23
44564124|310170268|23
44564141|392536812|23
44564160|199662929|23
44564161|365070128|23
44564203|356820646|23
44564221|459252372|23
44564668|198109209|23
44564697|406798603|23
44564718|207394908|23
44564785|198354443|23
44564802|175400938|23
44564876|298246821|23
44565266|417175621|23
44565642|233722938|23
44565643|357345626|23
44565905|359675849|23
44565926|156067195|23
44566212|377307592|23
44566218|255806138|23
44566271|233233639|23
44566579|280033934|23
44566731|274509791|23
44567140|224605072|23
44568075|199709055|23
44568173|270491865|23
44568178|359188252|23
44568191|311070085|23
44568773|397058826|23
44569108|390632932|23
44570407|258923466|23
44570463|441734144|23
44570570|193948188|23
44570618|309720946|23
44571105|27112021|23
44571478|233569141|23
44572117|66715008|23
44572303|1883519478|23
44572655|68032870|23
44572924|22877676|23
44573672|159854359|23
44573789|159871619|23
44573823|272650576|23
44574114|416024040|23
44574997|377190161|23
44575837|156074324|23
44576732|198242676|23
44577430|229495981|23
44577887|193971913|23
44578542|71612483|23
44578596|198457457|23
44579134|359552377|23
44579361|160618494|23
44579367|258773798|23
44579414|158016784|23
44580309|159208074|23
44663120|229771234|23
44663143|256298934|23
44663153|219900027|23
44663154|316450573|23
44663857|138256675|23
44664865|393672471|23
44666077|229687624|23
46375445|420114772|24
46375595|233531814|24
46375744|271529021|24
46376111|237104103|24
30959491|149600376|5
30959826|737546|5
30959831|737546|5
30960170|425064757|5
30960461|146439804|5
30960587|308991822|5
30960924|242944454|5
30961019|33864821|5
30961024|33864821|5
30961182|167086201|5
30961319|67686223|5
30961546|307433122|5
30961549|307433122|5
30962922|146520491|5
30962931|146520491|5
30963121|454222105|5
30963124|454222105|5
30963162|143350469|5
30969081|24606516|5
30969417|219346326|5
30969424|219346326|5
30969501|168675489|5
30969502|168675489|5
30969503|168675489|5
30969603|248399337|5
30969665|146559015|5
30969671|146559015|5
30969868|279955276|5
30970045|13957444|5
30970048|396953669|5
30970263|671564|5
30970313|38586438|5
30970318|38586438|5
30970350|38687360|5
30970352|38687360|5
30970358|38687360|5
30970777|425215390|5
30970786|425215390|5
30970791|425215390|5
30970851|220416446|5
30971195|44737596|5
30971200|44737596|5
30971505|146559012|5
30971508|146559012|5
30971513|146559012|5
30972238|149861542|5
30972239|149861542|5
30972914|219244444|5
30972918|219244444|5
30972926|219244444|5
30972965|44797681|5
30972967|44797681|5
30972969|44797681|5
30973096|231922417|5
30973105|231922417|5
30973143|283677584|5
30973148|283677584|5
30973414|219173590|5
30973571|452786194|5
30973616|141622065|5
30974427|435336503|5
30974572|442918617|5
30974885|248990782|5
30975334|150101472|5
30975630|140659980|5
30975703|140659980|5
30975708|140659980|5
30976153|248403190|5
30976163|248403190|5
30976215|294784522|5
30976513|153742549|5
30976517|153742549|5
30976558|31107108|5
30976754|150357290|5
31320714|349519544|6
31320990|153166843|6
31320999|153166843|6
31321017|153166843|6
31322173|25078924|6
31322182|25078924|6
31322615|365694569|6
31322627|278956474|6
31322947|293345927|6
31323108|38586438|6
31323128|38586438|6
31323285|173038281|6
31323409|32702481|6
31323969|278863150|6
31324085|156758188|6
31324088|156758188|6
31324212|55524055|6
31324218|55524055|6
31324224|55524055|6
31324234|53059882|6
31324240|53059882|6
31324499|50897998|6
31324504|50897998|6
31324511|50897998|6
31325090|167303776|6
31325321|52641430|6
31325329|52641430|6
31325338|52641430|6
31325927|350297040|6
31326505|149175965|6
31326511|309908721|6
31326662|72782654|6
31326912|279955276|6
31326924|220082557|6
31326926|279955276|6
31326938|220082557|6
31327361|260131665|6
31327465|48658291|6
31327478|48658291|6
31327658|161638713|6
31327665|161638713|6
31328236|238896417|6
31328241|232030067|6
31328246|238896417|6
31328250|238896417|6
31328716|259701720|6
31328735|259701720|6
31328988|349835367|6
31329390|33742428|6
31329397|33742428|6
31329402|33742428|6
31329558|123573766|6
31329777|78817217|6
31330867|167692429|6
31330872|167692429|6
31330883|167692429|6
31331332|300654002|6
31331593|123902605|6
31331601|123902605|6
31331609|123902605|6
31331977|60479151|6
31332685|160328766|6
31332696|160328766|6
31332703|160328766|6
31332949|349972148|6
31333034|11286209|6
31333048|11286209|6
31333058|176406202|6
31333085|168191566|6
31333091|168191566|6
31333357|167717852|6
31334151|349518800|6
31334398|25183492|6
31334448|443171652|6
31334590|333247721|6
31334631|264537668|6
31334666|264537668|6
31334702|150443185|6
31334910|291340620|6
31335106|291385340|6
31335221|46313508|6
31335234|46313508|6
31335964|282270717|6
31336535|33715938|6
31336805|142677613|6
31336813|142677613|6
31337166|96799506|6
31338047|200363295|6
31339375|30631330|6
31339799|49701947|6
31339809|49701947|6
31339817|49701947|6
31339930|200368010|6
31340735|219201178|6
31340743|219201178|6
31340748|219201178|6
31341392|124106762|6
31341415|124106762|6
31342101|287326187|6
31342281|260370454|6
31342299|307016006|6
31346345|317191077|6
31348034|142148228|6
31348418|234211934|6
31348437|234211934|6
31349189|231822771|6
31349203|231822771|6
31349213|231822771|6
31349224|231822771|6
31349278|42828781|6
31349712|264540478|6
31349900|235073221|6
31350235|294092966|6
31350248|294092966|6
31351293|264594193|6
31351411|92938280|6
31351567|78568736|6
31351582|78568736|6
31351595|78568736|6
31351680|255700967|6
31351935|349310205|6
31351945|349310205|6
31353229|348898049|6
31353690|37601240|6
31353705|37601240|6
31353791|355357949|6
36021376|120334442|13
36021377|260352096|13
36021401|370134610|13
36021442|407823917|13
36021547|279156705|13
36021830|150357064|13
36021952|304101379|13
36022114|177308817|13
36022310|29778064|13
36022475|300871545|13
36022565|280685089|13
36022841|351556896|13
36023580|30816076|13
36023662|167201539|13
36023738|382517745|13
36023958|61898904|13
36023974|349059354|13
36024118|177258700|13
36024151|167524561|13
36024159|383427491|13
36025161|231075361|13
36025335|341309569|13
36025678|260162199|13
36025863|50273697|13
36026114|294273900|13
36026230|278003738|13
36026322|364302118|13
36026492|149600376|13
36026630|229810745|13
36026668|340065168|13
36027292|150361911|13
36027505|350480660|13
36027738|113567527|13
36028401|113061684|13
36028732|261335113|13
36028759|86629981|13
36028870|80254085|13
36029679|246745789|13
36029708|219927211|13
36029758|381948745|13
36029770|278956474|13
36030221|349156098|13
36030304|294784522|13
36030396|380651349|13
36030439|276935987|13
36030526|260659986|13
36030675|349309442|13
36030723|407824089|13
36030832|161083755|13
36030876|456610411|13
36030879|464380201|13
36030896|254258206|13
36034185|364395234|13
36034306|349091359|13
36034685|301956407|13
36035464|350298314|13
36035541|261205462|13
36035718|396170777|13
36036102|1159914|13
36036201|30631330|13
36036323|253844234|13
36037045|193831684|13
36037115|384742846|13
36037188|406095880|13
36037606|339258033|13
36037624|323292655|13
36038139|141978095|13
36038244|260131665|13
36038251|41170667|13
36038287|2372579|13
36038296|337440887|13
36038342|230955191|13
36039086|160991022|13
36039098|323727556|13
36039103|287328866|13
36039352|371839073|13
36039390|278895603|13
36039811|254278612|13
36039905|32000625|13
36039960|464422047|13
36040082|388179896|13
36040258|469441650|13
36040285|350030939|13
36040411|394230860|13
36042996|31273263|13
36043007|294200378|13
36043214|294206967|13
36043305|453097744|13
36043317|323442776|13
36043442|253832770|13
36043548|401606923|13
36043805|261749149|13
36044062|340110295|13
36044116|345170707|13
36044308|194025647|13
36044494|263074592|13
36044508|350522254|13
36044576|150300654|13
36044714|431589510|13
36044767|279089927|13
36044775|211215485|13
36044949|49534600|13
36045168|80059889|13
36045192|90185615|13
36045341|169316288|13
36045492|149573659|13
36045628|29986808|13
36045681|6400274|13
36045707|167792080|13
36045870|211116547|13
36046209|424796997|13
36046252|38461578|13
36046398|406864355|13
36046542|166969516|13
36046771|380783252|13
36047203|61724376|13
36047472|112401201|13
36047591|272086869|13
36047644|391927558|13
36047738|293151358|13
36047794|309658221|13
36047821|299778628|13
36047847|350479101|13
36047914|344031627|13
36048288|231093356|13
36048295|201747686|13
36048363|358179405|13
36048989|141606986|13
36049058|238892775|13
36049092|349057976|13
36049285|323968843|13
36049458|396903513|13
36049494|404123632|13
36049500|320205468|13
36049637|25078924|13
36049659|372419506|13
36049890|169573910|13
36049957|349518800|13
36050032|90322352|13
36050133|271596290|13
36050292|180412528|13
36958308|271040768|14
36958330|272944291|14
36958368|224605072|14
36958389|272839425|14
36958781|271547896|14
36958941|157889314|14
36959045|256298934|14
36959090|420947520|14
36959287|48507019|14
36959322|352165018|14
36959408|298666271|14
36959421|199688409|14
36959426|164646288|14
36959505|12915124|14
36959616|235718636|14
36959618|122070918|14
36959766|407594410|14
36959974|256327585|14
36960013|164677806|14
36960034|288471108|14
36960063|27397122|14
36960180|330998582|14
36960303|47757785|14
36960326|275489982|14
36960486|377296926|14
36960539|170246850|14
36960808|159723646|14
36960859|153991851|14
36960870|229476285|14
36961162|273043307|14
36961458|377192675|14
36961536|219859691|14
36961541|399788405|14
36961624|159105713|14
36961790|299219025|14
36961837|274129522|14
36961858|102929927|14
36962022|165991532|14
36962133|273885188|14
36962213|390021728|14
36962257|199688472|14
36962309|85711393|14
36962398|268289462|14
36962535|394179296|14
36962550|367681735|14
36962630|199420503|14
36962754|40288117|14
36962821|123042728|14
36962830|63451547|14
36962860|164554097|14
36962972|272179220|14
36963070|159444225|14
36963098|417126296|14
36963230|121108244|14
36963329|219771660|14
36963392|198242678|14
36963420|121277143|14
36963521|271773721|14
36963633|27312189|14
48942068|274551602|26
48942249|198280388|26
48942290|115507313|26
48942346|198366673|26
48942527|158183591|26
48942528|10393493|26
48942582|199709055|26
48942603|229689154|26
48942638|364186087|26
48942903|298541138|26
48942993|229740848|26
48943129|368208585|26
48943245|158276780|26
48943270|357790008|26
48943331|164886585|26
48943402|235666667|26
48943422|198388252|26
48943856|99725941|26
48943897|368260545|26
48943999|68545734|26
48944023|48499902|26
48944573|336485975|26
48944579|298661555|26
48944619|348319604|26
48944782|367838785|26
48944929|233207585|26
48945046|120315082|26
48945050|158366841|26
48945719|353939279|26
48946069|43333148|26
48946099|230386284|26
48946281|269696438|26
48946298|229771234|26
48946496|164782264|26
48946568|359390362|26
48946631|158849879|26
48947177|47757785|26
48947207|376593757|26
48947515|315810194|26
48947596|377055044|26
48947751|358018764|26
48947935|400302671|26
48947959|230273344|26
48948202|372758722|26
48949045|393871721|26
48949477|123042728|26
48949528|289379110|26
48949685|47626069|26
48949736|258773798|26
48949786|467181063|26
48949881|158218818|26
48950055|420757505|26
48950417|281114303|26
48950475|289166536|26
48950509|39389004|26
48950583|270491267|26
48950606|352979549|26
48950881|229510866|26
48950926|235598526|26
48950983|233531814|26
48950986|1717079071|26
48951484|199688472|26
48951552|23936839|26
48951739|154339231|26
48951799|356015357|26
48951814|289370888|26
48951817|341615749|26
48951863|10467747|26
48951978|199716496|26
50171589|164544018|27
50172086|382069435|27
50172843|261646556|27
50173834|424796997|27
50174322|260003467|27
50175498|278825952|27
50176687|304033253|27
50179060|389015383|27
50179265|293525651|27
50180724|273861698|27
50181531|260239481|27
50183651|167251459|27
50184543|139825840|27
28349178|229938859|14
28394874|147302681|1
28394979|147207533|1
28395231|147114002|1
28395239|147083089|1
28395240|147083089|1
28395286|144462697|1
28395287|144462697|1
28395289|144458841|1
28395299|147084337|1
28395300|147084337|1
28395365|144201318|1
28395416|144194304|1
28395702|143924219|1
28395703|143924219|1
28395847|126659093|1
28395888|126700850|1
28395939|126637765|1
28395940|126637765|1
28395945|126637765|1
28396022|126602778|1
28396025|126602778|1
28396092|142148228|1
28396094|142148228|1
28396142|126564822|1
28396175|121475494|1
28396177|142110536|1
28396193|142108949|1
28396511|142052876|1
28396614|117544915|1
28396616|117544915|1
28396652|117515674|1
28396653|142018697|1
28396723|141975926|1
28396882|117515123|1
28397000|141867895|1
28397014|121420805|1
28397110|115115136|1
28397120|115115136|1
28397266|115108198|1
28397288|115105140|1
28397292|115105140|1
28397299|141809359|1
28397354|141770299|1
28397359|141770299|1
28397365|141770299|1
28397393|115150623|1
28397531|114988852|1
28397581|115105263|1
28397853|99839685|1
28398273|99646802|1
28398278|99646802|1
28398328|99494149|1
28398407|99465976|1
28398410|99465976|1
28398575|97402522|1
28398577|97402522|1
28398578|97402522|1
28398579|97402522|1
28398587|92980022|1
28398662|97431593|1
28398698|92877752|1
28399054|92861431|1
28399242|92629355|1
28399296|141606986|1
28399298|141606986|1
28399410|92628706|1
28399413|92628706|1
28399582|92594505|1
28399589|92594505|1
28399791|141411713|1
28399863|92364700|1
28400001|92352620|1
28400073|141268467|1
28400151|92349924|1
28400392|141127435|1
28400517|92140619|1
28400601|89466504|1
28400607|89466504|1
28400609|89466504|1
28400734|91369561|1
28401080|89358641|1
28401095|140891597|1
28401148|89258104|1
28401229|91448148|1
28401231|91448148|1
28401276|140893238|1
28401280|140893238|1
28401285|140893238|1
28401415|140690428|1
28401428|89018905|1
28401431|89018905|1
28401432|89018905|1
28401461|140801898|1
28402164|229777486|1
28402279|79403459|1
28402282|140048219|1
28402299|264180664|1
28402446|140044682|1
28402487|140039144|1
28402860|79283165|1
28402918|79247714|1
28402959|79225651|1
28403077|139878414|1
28403085|88994025|1
28403271|139845816|1
28403282|139845816|1
28403285|139845816|1
28403334|139841210|1
28403548|139825840|1
28403551|139825840|1
28403552|139825840|1
28403592|79271943|1
28403885|139721086|1
28404102|139700621|1
28404103|139700621|1
28404114|70442570|1
28404154|139468902|1
30160328|101070833|4
30160330|101070833|4
30160357|259408109|4
30160589|279570232|4
30160594|279570232|4
30160619|168697816|4
30160679|4629065|4
30160695|44743153|4
30160841|166933255|4
30160941|259373684|4
30161033|166968742|4
30161146|260506296|4
30161549|25078924|4
30161553|25078924|4
30161794|341487695|4
30161851|88479623|4
30161853|88479623|4
30161855|88479623|4
30161970||4
30162030|219176881|4
30162341|7624182|4
30162395|177308817|4
30162625|23221002|4
30162640|121134517|4
30162746|168696027|4
30162749|396696863|4
30162779|129782747|4
30162916|349309442|4
30163318|339731418|4
30163338|332891271|4
30163355|358335586|4
30163359|358335586|4
30163464|404927661|4
30163754||4
30163837|30016911|4
30163899||4
30164226|121007796|4
30164609|38541473|4
30164622||4
30164824|150143137|4
30164878|141268467|4
30164955||4
30165211|237918394|4
30165247|149573659|4
30165464|142875987|4
30165576|389669796|4
30165770|178242590|4
30165772|178242590|4
30166049|55269690|4
30166288|167303776|4
30166570|349972148|4
30166573|349972148|4
30166574|91640647|4
30166637|365428002|4
30166667|35744707|4
30166672|152507230|4
30166673|35744707|4
30166676|152507230|4
30166879|38399380|4
30166883|38399380|4
30166887|38399380|4
30166895|220389612|4
30167019||4
30167101||4
30167139|408131298|4
30167367|349518800|4
30167565|142930937|4
30167938|256775514|4
30167941|256775514|4
30168229|65479458|4
30168231|65479458|4
30168234|65479458|4
30168629|261335113|4
30169494|350030939|4
30169553|441499423|4
30169667|150440860|4
30170119|198006960|4
30171549|237917228|4
30171875|349195685|4
30172021|7320873|4
30172355|149248196|4
30172360|149248196|4
30172541|170729895|4
30172886||4
30173274|391887389|4
30173479|260132330|4
30173639|137860956|4
30173641|137860956|4
30173667|142108949|4
30173744|308451526|4
30173771|308453624|4
30173881|219389540|4
30173947|167692429|4
30174431|200440270|4
30174511||4
30174633|294092966|4
30174635|274039489|4
30174637|274039489|4
30174639|274039489|4
30174680|30028394|4
30174840|55524055|4
30174892|144514566|4
30175422|350765919|4
30175532|179637067|4
30175638|36728572|4
30175854|219362976|4
30175905|219346326|4
30175928||4
30175985|220391605|4
30176072|302384263|4
30176074|302384263|4
30176246|308396022|4
30176251|308396022|4
30176403|260370454|4
30176419|141542585|4
30176635|55500860|4
30176723|219234021|4
30176935|274135602|4
30176980|166833476|4
30177171|219154792|4
30177542|38465274|4
30177605|382631678|4
30177606|382631678|4
30177855|177310620|4
30178089|323282620|4
30178367|30531417|4
30178502|347552724|4
30178506|347552724|4
30178977|142945544|4
30179103|445924091|4
30179344|1029392|4
30179346|1029392|4
30179567|372816629|4
30179576|349308842|4
30179579|349308842|4
30179718|140891597|4
30179941|142014932|4
30179961|339960875|4
30180128|441128066|4
30180129|441128066|4
30180208|278956474|4
30180317|260654645|4
30180343|461713146|4
30180646|301022235|4
30180848|88465768|4
30180849|88465768|4
30180977|279741942|4
30181105|36729364|4
30181107|36729364|4
30181240|422965201|4
30181436|260502102|4
30181662|358510596|4
30182213|150437899|4
30182222|349518145|4
30182538|299899924|4
30182588|93050630|4
30182617|9966358|4
30182668|365368501|4
30248719|168674931|4
30248831|279401848|4
30248839|279401848|4
30248966|30312916|4
30249097|308402602|4
30249533|200375020|4
30249583|279572906|4
30249593|278731274|4
30249766|349409844|4
30249767|349409844|4
30249841|358659512|4
30250263|178284730|4
30250357|49799894|4
30250360|49799894|4
30251254|129810365|4
30251299|274088422|4
30251682|219373406|4
30251967|179040607|4
30252173|231292500|4
30252191|231292500|4
30252384|141127435|4
30252491|93088834|4
30252735|140142451|4
30252959|197933923|4
30252964|197933923|4
30253032|198011271|4
30253044|166803688|4
30253099|387513120|4
30253104|387513120|4
30253109|387513120|4
30253328|1045298|4
30253458|141975903|4
30253460|141975903|4
30253512|178171080|4
30253517|178171080|4
30253549|219345200|4
30253606|79548760|4
30253651|422844353|4
30253655|422844353|4
30253760|341040660|4
30254381|9845586|4
30254391|31998499|4
31862496|271900941|7
31862501|169168102|7
31862534|340065168|7
31983446|30631330|7
