27312189|294.864514|52.647475|19:39:27.48|52:38:50.91|12.181|11.806||10.9267|339.026|1.47844|1.155|6121|true|KIC 13089939, TYC 3934-01568-1, UCAC4 714-063867, 2MASS J19392748+5238507, WISE J193927.47+523850.8, APASS 55725446
27315670|294.982947|52.586068|19:39:55.91|52:35:09.85|11.6|11.295||11.098|904.834|2.78152|1.69|7398|true|KIC 13041638, TYC 3934-01904-1, UCAC4 713-065755, 2MASS J19395592+5235098, WISE J193955.91+523509.8, APASS 55725748
27397122|295.216587|50.084334|19:40:51.98|50:05:03.6|12.046|11.608||11.7477|784.078|1.91094|1.52|6940.58|true|KIC 11820830, 2MASS J19405198+5005035, WISE J194051.98+500503.6, KOI-1728, UCAC4 701-069496, APASS 55238333
28290956|224.056085|39.189421|14:56:13.46|39:11:21.91|10.802|10.21||9.59942|178.174|1.54104|1.032|5765.83|true|HIP 73088, BD+39 2812, TYC 3044-00862-1, WISE J145613.44+391122.3, 2MASS J14561340+3911234, UCAC4 646-052629, APASS 50377698
29777922|64.376359|-66.827286|04:17:30.33|-66:49:38.23|13.203|12.888||12.4033|1121.94|2.09638|1.44|6754.39|true|UCAC4 116-003837, 2MASS J04173028-6649385, WISE J041730.30-664938.3, APASS 32424557
29778064|64.355046|-66.404711|04:17:25.21|-66:24:16.96|13.229|12.603||11.8255|295.021|0.897132|1.04|5789.33|true|UCAC4 118-003792, 2MASS J04172515-6624169, WISE J041725.18-662416.9, APASS 32424544
29831208|66.58263|-67.806354|04:26:19.83|-67:48:22.87|12.626|11.848||11.1311|809.252|4.09498||5343|false|UCAC4 111-003985, 2MASS J04261982-6748234, WISE J042619.82-674823.0, APASS 32426081
29986808|72.912417|-68.270346|04:51:38.98|-68:16:13.25|11.697|10.933||10.4281|218.233|1.26367|1.23|6276|true|TYC 9161-00630-1, UCAC4 109-004521, 2MASS J04513887-6816143, WISE J045138.94-681613.6, APASS 32012311
30016911|43.135622|-12.770528|02:52:32.55|-12:46:13.9|6.937|6.04986||5.2787|10.3553|0.772765|0.89|5224.84|true|HIP 13402, HR 857, EP Eri, GJ 117, HD 17925, SAO 148647, 2MASS J02523210-1246109, TYC 5292-00897-1, IRAS 02501-1258, SD-13 544, BD-13 544, UCAC4 387-003153
30028394|43.447656|-13.12896|02:53:47.44|-13:07:44.26|12.539|12.034||11.5239|570.537|1.80842|1.2|6232|true|TYC 5293-00217-1, UCAC4 385-003285, 2MASS J02534740-1307443, WISE J025347.43-130744.3, APASS 5113109
30034081|73.028889|-70.731291|04:52:06.93|-70:43:52.65|11.679|11.085||10.5909|392.364|2.46919|1.1|5977.38|true|TYC 9165-00142-1, UCAC4 097-004657, 2MASS J04520692-7043524, WISE J045206.92-704352.6, APASS 33575136
30312916|74.267111|-66.486262|04:57:04.11|-66:29:10.54|12.414|12.65||10.9051|7802.46||||false|TYC 8889-00691-1, UCAC4 118-005266, 2MASS J04570411-6629104, WISE J045704.11-662910.5, APASS 32433471
30531417|74.80703|-69.595134|04:59:13.69|-69:35:42.48|11.5|11.263||11.1149|1349.12|4.44052|2|8170|true|TYC 9165-00722-1, UCAC4 103-006629, 2MASS J04591354-6935434, WISE J045913.64-693542.7, APASS 33096488
30562668|134.281435|-43.256162|08:57:07.54|-43:15:22.18|7.267|7.31||5.9917|3204.65||||false|HIP 43955 A, WDS J08571-4315 A, HD 76838, CPD-42 3149, TYC 7688-01672-1 A, IRAS 08553-4303 A, CD-42 4808, SAO 220689, 2MASS J08570757-4315221 A, UCAC4 234-031939, APASS 20228729
30631330|75.199287|-70.497451|05:00:47.83|-70:29:50.83|11.705|11.405||10.8552|333.17|1.53393|1.16|6136|true|TYC 9165-00871-1, UCAC4 098-005761, 2MASS J05004776-7029513, WISE J050047.81-702950.9, APASS 33579690
30816076|287.522908|-35.322708|19:10:05.5|-35:19:21.75|13.243|12.663||11.9552|573.113|1.73167|1.04|5793|true|UCAC4 274-188645, 2MASS J19100550-3519218, WISE J191005.50-351921.9, APASS 19437753
